,time,gFx,gFy,gFz,TgF,Actividad,Nombre,Telefono
1361,6.834242,-0.0973,0.9711,0.2367,1.004,Standing,JBGG,Oppo
1362,6.839141,-0.0998,0.966,0.2399,1.0,Standing,JBGG,Oppo
1363,6.844112,-0.0947,0.9729,0.2406,1.007,Standing,JBGG,Oppo
1364,6.851983,-0.0975,0.9701,0.2313,1.002,Standing,JBGG,Oppo
1365,6.854375,-0.0935,0.9696,0.2299,1.001,Standing,JBGG,Oppo
1366,6.859254,-0.0971,0.9708,0.2264,1.002,Standing,JBGG,Oppo
1367,6.864364,-0.0973,0.9733,0.225,1.004,Standing,JBGG,Oppo
1368,6.869269,-0.0951,0.9724,0.2199,1.001,Standing,JBGG,Oppo
1369,6.874194,-0.0961,0.9706,0.2231,1.001,Standing,JBGG,Oppo
1370,6.879349,-0.0944,0.9724,0.2175,1.001,Standing,JBGG,Oppo
1371,6.884392,-0.102,0.9726,0.2228,1.003,Standing,JBGG,Oppo
1372,6.889414,-0.0979,0.9708,0.2245,1.001,Standing,JBGG,Oppo
1373,6.89574,-0.0954,0.9724,0.2262,1.003,Standing,JBGG,Oppo
1374,6.899538,-0.0947,0.9716,0.2276,1.002,Standing,JBGG,Oppo
1375,6.904843,-0.094,0.9677,0.2336,1.0,Standing,JBGG,Oppo
1376,6.909457,-0.0917,0.9692,0.2323,1.001,Standing,JBGG,Oppo
1377,6.914656,-0.0947,0.9718,0.2338,1.004,Standing,JBGG,Oppo
1378,6.919788,-0.0984,0.9704,0.2387,1.004,Standing,JBGG,Oppo
1379,6.924595,-0.093,0.9699,0.2406,1.004,Standing,JBGG,Oppo
1380,6.930071,-0.0919,0.9684,0.2389,1.002,Standing,JBGG,Oppo
1381,6.934891,-0.0866,0.9716,0.2397,1.005,Standing,JBGG,Oppo
1382,6.939826,-0.0944,0.9689,0.2429,1.003,Standing,JBGG,Oppo
1383,6.944699,-0.0956,0.9736,0.2345,1.006,Standing,JBGG,Oppo
1384,6.949664,-0.0937,0.9724,0.2345,1.005,Standing,JBGG,Oppo
1385,6.955057,-0.0959,0.9708,0.2325,1.003,Standing,JBGG,Oppo
1386,6.959936,-0.0954,0.9696,0.2284,1.001,Standing,JBGG,Oppo
1387,6.967179,-0.0942,0.9713,0.2267,1.002,Standing,JBGG,Oppo
1388,6.970525,-0.0959,0.9713,0.2191,1.0,Standing,JBGG,Oppo
1389,6.975032,-0.0935,0.9745,0.2224,1.004,Standing,JBGG,Oppo
1390,6.980092,-0.0947,0.9716,0.2162,1.0,Standing,JBGG,Oppo
